Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,SI,2003,54.03467,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,SI,2007,66.03646,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,SI,2011,70.21014,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,SI,2015,75.47718,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,M,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,1995,75.01217,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,M,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,2007,59.73452,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,M,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,2011,74.15403,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,M,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,2015,79.41916,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,M,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,GE,2007,34.98581,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,M,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,GE,2011,40.47891,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,M,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,GE,2015,46.77198,0,A,A,5
